id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
5IKmDYE51dF8QhMA9wauo4,0.752,0.786,7.0,-5.619,0.0,0.185,0.235,0.0,0.298,0.617,100.042,audio_features,spotify:track:5IKmDYE51dF8QhMA9wauo4,https://api.spotify.com/v1/tracks/5IKmDYE51dF8QhMA9wauo4,https://api.spotify.com/v1/audio-analysis/5IKmDYE51dF8QhMA9wauo4,223875.0,4.0
4mw8LoRMvjE2SqElwT6fee,0.569,0.998,10.0,-4.154,0.0,0.0595,5.37e-05,0.921,0.217,0.196,127.991,audio_features,spotify:track:4mw8LoRMvjE2SqElwT6fee,https://api.spotify.com/v1/tracks/4mw8LoRMvjE2SqElwT6fee,https://api.spotify.com/v1/audio-analysis/4mw8LoRMvjE2SqElwT6fee,296014.0,4.0
4M8fkmZDpn6VZIff917m60,0.752,0.427,6.0,-7.889,0.0,0.0414,0.645,0.00888,0.119,0.183,115.008,audio_features,spotify:track:4M8fkmZDpn6VZIff917m60,https://api.spotify.com/v1/tracks/4M8fkmZDpn6VZIff917m60,https://api.spotify.com/v1/audio-analysis/4M8fkmZDpn6VZIff917m60,214957.0,4.0
7JYwBytwEQ8KygvsPsp1wL,0.645,0.96,11.0,-2.098,0.0,0.0589,0.0681,0.159,0.345,0.624,125.996,audio_features,spotify:track:7JYwBytwEQ8KygvsPsp1wL,https://api.spotify.com/v1/tracks/7JYwBytwEQ8KygvsPsp1wL,https://api.spotify.com/v1/audio-analysis/7JYwBytwEQ8KygvsPsp1wL,172451.0,4.0
1TQXIltqoZ5XXyfCbAeSQQ,0.629,0.328,11.0,-8.284,1.0,0.029,0.768,2.5e-05,0.103,0.389,74.953,audio_features,spotify:track:1TQXIltqoZ5XXyfCbAeSQQ,https://api.spotify.com/v1/tracks/1TQXIltqoZ5XXyfCbAeSQQ,https://api.spotify.com/v1/audio-analysis/1TQXIltqoZ5XXyfCbAeSQQ,197732.0,4.0
7iXF2W9vKmDoGAhlHdpyIa,0.924,0.74,8.0,-1.299,1.0,0.0774,0.0827,0.0,0.163,0.621,133.974,audio_features,spotify:track:7iXF2W9vKmDoGAhlHdpyIa,https://api.spotify.com/v1/tracks/7iXF2W9vKmDoGAhlHdpyIa,https://api.spotify.com/v1/audio-analysis/7iXF2W9vKmDoGAhlHdpyIa,222293.0,4.0
0E8l0NqRMpFXs97LpDhjjl,0.653,0.779,4.0,-5.179,1.0,0.0554,0.342,0.782,0.92,0.578,103.988,audio_features,spotify:track:0E8l0NqRMpFXs97LpDhjjl,https://api.spotify.com/v1/tracks/0E8l0NqRMpFXs97LpDhjjl,https://api.spotify.com/v1/audio-analysis/0E8l0NqRMpFXs97LpDhjjl,242201.0,4.0
3bP7nPYbqwsWYTj3i8H3ux,0.242,0.415,4.0,-6.589,0.0,0.0303,0.392,0.00878,0.188,0.0705,184.234,audio_features,spotify:track:3bP7nPYbqwsWYTj3i8H3ux,https://api.spotify.com/v1/tracks/3bP7nPYbqwsWYTj3i8H3ux,https://api.spotify.com/v1/audio-analysis/3bP7nPYbqwsWYTj3i8H3ux,341000.0,3.0
4kLLWz7srcuLKA7Et40PQR,0.743,0.766,0.0,-6.375,1.0,0.0265,0.0873,0.0,0.509,0.61,127.96,audio_features,spotify:track:4kLLWz7srcuLKA7Et40PQR,https://api.spotify.com/v1/tracks/4kLLWz7srcuLKA7Et40PQR,https://api.spotify.com/v1/audio-analysis/4kLLWz7srcuLKA7Et40PQR,289133.0,4.0
27iRp7u1smOjS3qq1bPYU0,0.598,0.94,9.0,-5.028,1.0,0.0369,0.00184,3.37e-05,0.414,0.864,140.007,audio_features,spotify:track:27iRp7u1smOjS3qq1bPYU0,https://api.spotify.com/v1/tracks/27iRp7u1smOjS3qq1bPYU0,https://api.spotify.com/v1/audio-analysis/27iRp7u1smOjS3qq1bPYU0,176787.0,4.0
6HMFtoMvv6n6Q2eOyPFyne,0.437,0.965,4.0,-4.448,1.0,0.136,0.326,0.00028,0.144,0.766,172.428,audio_features,spotify:track:6HMFtoMvv6n6Q2eOyPFyne,https://api.spotify.com/v1/tracks/6HMFtoMvv6n6Q2eOyPFyne,https://api.spotify.com/v1/audio-analysis/6HMFtoMvv6n6Q2eOyPFyne,248893.0,4.0
6rJ9kBfoWx0artNMSpmj1Q,0.294,0.273,8.0,-11.617,1.0,0.0304,0.801,0.694,0.107,0.118,102.261,audio_features,spotify:track:6rJ9kBfoWx0artNMSpmj1Q,https://api.spotify.com/v1/tracks/6rJ9kBfoWx0artNMSpmj1Q,https://api.spotify.com/v1/audio-analysis/6rJ9kBfoWx0artNMSpmj1Q,456107.0,3.0
2RHeQtXhT34YkeCMF2Z19u,0.69,0.544,6.0,-8.711,1.0,0.0302,0.128,0.000947,0.113,0.0598,119.979,audio_features,spotify:track:2RHeQtXhT34YkeCMF2Z19u,https://api.spotify.com/v1/tracks/2RHeQtXhT34YkeCMF2Z19u,https://api.spotify.com/v1/audio-analysis/2RHeQtXhT34YkeCMF2Z19u,176376.0,4.0
7C1trmcQQ5n5RNy4l6ziCv,0.682,0.7,6.0,-5.591,1.0,0.0397,0.406,0.0,0.174,0.637,120.03,audio_features,spotify:track:7C1trmcQQ5n5RNy4l6ziCv,https://api.spotify.com/v1/tracks/7C1trmcQQ5n5RNy4l6ziCv,https://api.spotify.com/v1/audio-analysis/7C1trmcQQ5n5RNy4l6ziCv,186878.0,4.0
4aB4udr3pcJuENmfDitPSZ,0.55,0.918,11.0,-2.818,1.0,0.0723,0.149,1.7e-05,0.355,0.35,95.977,audio_features,spotify:track:4aB4udr3pcJuENmfDitPSZ,https://api.spotify.com/v1/tracks/4aB4udr3pcJuENmfDitPSZ,https://api.spotify.com/v1/audio-analysis/4aB4udr3pcJuENmfDitPSZ,211875.0,4.0
6RxO08wzUmlE1sBc1bNZNW,0.673,0.902,2.0,-2.392,1.0,0.0346,0.0591,0.000262,0.0558,0.538,100.012,audio_features,spotify:track:6RxO08wzUmlE1sBc1bNZNW,https://api.spotify.com/v1/tracks/6RxO08wzUmlE1sBc1bNZNW,https://api.spotify.com/v1/audio-analysis/6RxO08wzUmlE1sBc1bNZNW,194240.0,4.0
6OgJ4gmyE66Gjs8xDI3eAr,0.782,0.609,6.0,-7.608,1.0,0.0538,0.0466,9.89e-06,0.083,0.595,120.012,audio_features,spotify:track:6OgJ4gmyE66Gjs8xDI3eAr,https://api.spotify.com/v1/tracks/6OgJ4gmyE66Gjs8xDI3eAr,https://api.spotify.com/v1/audio-analysis/6OgJ4gmyE66Gjs8xDI3eAr,202098.0,4.0
1mzGywacjpeik00PVLBPpF,0.606,0.72,5.0,-6.253,0.0,0.0283,0.000149,0.00165,0.0745,0.178,127.985,audio_features,spotify:track:1mzGywacjpeik00PVLBPpF,https://api.spotify.com/v1/tracks/1mzGywacjpeik00PVLBPpF,https://api.spotify.com/v1/audio-analysis/1mzGywacjpeik00PVLBPpF,251613.0,4.0
5qFeMRz4TvetPmzjre9Dq7,0.684,0.811,7.0,-4.494,1.0,0.0714,0.161,0.000363,0.0871,0.721,87.866,audio_features,spotify:track:5qFeMRz4TvetPmzjre9Dq7,https://api.spotify.com/v1/tracks/5qFeMRz4TvetPmzjre9Dq7,https://api.spotify.com/v1/audio-analysis/5qFeMRz4TvetPmzjre9Dq7,250840.0,4.0
2BHY9v2RfVnzh6unn3lWNq,0.615,0.802,11.0,-5.371,1.0,0.0314,0.00706,8.89e-05,0.365,0.77,130.037,audio_features,spotify:track:2BHY9v2RfVnzh6unn3lWNq,https://api.spotify.com/v1/tracks/2BHY9v2RfVnzh6unn3lWNq,https://api.spotify.com/v1/audio-analysis/2BHY9v2RfVnzh6unn3lWNq,176992.0,4.0
7i4cCgfV4e0bWEHTfmnVGE,0.778,0.788,10.0,-7.388,1.0,0.0325,0.0364,0.195,0.0733,0.304,120.0,audio_features,spotify:track:7i4cCgfV4e0bWEHTfmnVGE,https://api.spotify.com/v1/tracks/7i4cCgfV4e0bWEHTfmnVGE,https://api.spotify.com/v1/audio-analysis/7i4cCgfV4e0bWEHTfmnVGE,342870.0,4.0
3SaIsrEzrQGDcG1jCeaK8q,0.711,0.774,0.0,-3.391,0.0,0.0922,0.259,0.0,0.371,0.715,150.032,audio_features,spotify:track:3SaIsrEzrQGDcG1jCeaK8q,https://api.spotify.com/v1/tracks/3SaIsrEzrQGDcG1jCeaK8q,https://api.spotify.com/v1/audio-analysis/3SaIsrEzrQGDcG1jCeaK8q,199387.0,4.0
5FH8FTgGYT8sjXHMQtviC3,0.825,0.635,0.0,-6.629,1.0,0.039,0.0337,0.0237,0.129,0.503,120.995,audio_features,spotify:track:5FH8FTgGYT8sjXHMQtviC3,https://api.spotify.com/v1/tracks/5FH8FTgGYT8sjXHMQtviC3,https://api.spotify.com/v1/audio-analysis/5FH8FTgGYT8sjXHMQtviC3,201412.0,4.0
1ilyIkfTTyMsYV7o8ejp4t,0.718,0.843,9.0,-3.206,0.0,0.087,0.0858,0.0,0.552,0.334,112.097,audio_features,spotify:track:1ilyIkfTTyMsYV7o8ejp4t,https://api.spotify.com/v1/tracks/1ilyIkfTTyMsYV7o8ejp4t,https://api.spotify.com/v1/audio-analysis/1ilyIkfTTyMsYV7o8ejp4t,184286.0,4.0
3hqFZZOMBsW6iSBRkDdAir,0.68,0.787,6.0,-3.059,0.0,0.0531,0.00151,0.0754,0.0989,0.209,125.972,audio_features,spotify:track:3hqFZZOMBsW6iSBRkDdAir,https://api.spotify.com/v1/tracks/3hqFZZOMBsW6iSBRkDdAir,https://api.spotify.com/v1/audio-analysis/3hqFZZOMBsW6iSBRkDdAir,259524.0,4.0
72rblQc7kFIUUC4HMfgay7,0.478,0.423,11.0,-9.554,0.0,0.0459,0.806,0.000155,0.101,0.357,119.469,audio_features,spotify:track:72rblQc7kFIUUC4HMfgay7,https://api.spotify.com/v1/tracks/72rblQc7kFIUUC4HMfgay7,https://api.spotify.com/v1/audio-analysis/72rblQc7kFIUUC4HMfgay7,336141.0,5.0
5AAerIQ2Qbz4I9XPDERTAx,0.799,0.847,1.0,-3.78,1.0,0.216,0.0747,2.75e-06,0.22,0.951,93.031,audio_features,spotify:track:5AAerIQ2Qbz4I9XPDERTAx,https://api.spotify.com/v1/tracks/5AAerIQ2Qbz4I9XPDERTAx,https://api.spotify.com/v1/audio-analysis/5AAerIQ2Qbz4I9XPDERTAx,203934.0,4.0
5VNcKdmfAAsfbxbuo1Y7Vl,0.687,0.645,0.0,-4.745,1.0,0.127,0.0688,0.0,0.114,0.732,93.76,audio_features,spotify:track:5VNcKdmfAAsfbxbuo1Y7Vl,https://api.spotify.com/v1/tracks/5VNcKdmfAAsfbxbuo1Y7Vl,https://api.spotify.com/v1/audio-analysis/5VNcKdmfAAsfbxbuo1Y7Vl,155467.0,4.0
5xFbuEUikECaRPpFSqJMkA,0.695,0.921,8.0,-2.522,0.0,0.0309,3.35e-05,0.00921,0.0502,0.359,124.008,audio_features,spotify:track:5xFbuEUikECaRPpFSqJMkA,https://api.spotify.com/v1/tracks/5xFbuEUikECaRPpFSqJMkA,https://api.spotify.com/v1/audio-analysis/5xFbuEUikECaRPpFSqJMkA,263226.0,4.0
22mek4IiqubGD9ctzxc69s,0.738,0.868,11.0,-4.373,0.0,0.0731,0.0392,0.00169,0.388,0.336,122.003,audio_features,spotify:track:22mek4IiqubGD9ctzxc69s,https://api.spotify.com/v1/tracks/22mek4IiqubGD9ctzxc69s,https://api.spotify.com/v1/audio-analysis/22mek4IiqubGD9ctzxc69s,212640.0,4.0
5MrEppBZ5J7rkezpgf4CC4,0.632,0.641,8.0,-6.987,1.0,0.0494,0.0328,1.4e-05,0.157,0.201,100.08,audio_features,spotify:track:5MrEppBZ5J7rkezpgf4CC4,https://api.spotify.com/v1/tracks/5MrEppBZ5J7rkezpgf4CC4,https://api.spotify.com/v1/audio-analysis/5MrEppBZ5J7rkezpgf4CC4,206953.0,4.0
0JEqGkvUiMTQmFY6sgL9kg,0.649,0.552,1.0,-5.419,0.0,0.0292,0.03,6.47e-06,0.111,0.158,89.969,audio_features,spotify:track:0JEqGkvUiMTQmFY6sgL9kg,https://api.spotify.com/v1/tracks/0JEqGkvUiMTQmFY6sgL9kg,https://api.spotify.com/v1/audio-analysis/0JEqGkvUiMTQmFY6sgL9kg,253813.0,4.0
3M5eeHXgG4VplKNcsBC8Dj,0.67,0.619,0.0,-10.365,0.0,0.0323,0.0514,0.0,0.0492,0.807,108.826,audio_features,spotify:track:3M5eeHXgG4VplKNcsBC8Dj,https://api.spotify.com/v1/tracks/3M5eeHXgG4VplKNcsBC8Dj,https://api.spotify.com/v1/audio-analysis/3M5eeHXgG4VplKNcsBC8Dj,160500.0,4.0
5MYfpFJYm8WNFGssR6H2Oz,0.547,0.188,1.0,-10.676,1.0,0.036,0.929,1.2e-06,0.714,0.192,135.657,audio_features,spotify:track:5MYfpFJYm8WNFGssR6H2Oz,https://api.spotify.com/v1/tracks/5MYfpFJYm8WNFGssR6H2Oz,https://api.spotify.com/v1/audio-analysis/5MYfpFJYm8WNFGssR6H2Oz,239080.0,4.0
4lgsjS8hYdpP8lOyyKdNEf,0.747,0.361,2.0,-8.595,0.0,0.0549,0.0511,2.26e-06,0.202,0.397,121.499,audio_features,spotify:track:4lgsjS8hYdpP8lOyyKdNEf,https://api.spotify.com/v1/tracks/4lgsjS8hYdpP8lOyyKdNEf,https://api.spotify.com/v1/audio-analysis/4lgsjS8hYdpP8lOyyKdNEf,231293.0,4.0
7pzUjIYXsdiaDS8HWO0dFg,0.772,0.65,6.0,-5.202,0.0,0.0306,0.107,1.13e-06,0.0905,0.262,125.082,audio_features,spotify:track:7pzUjIYXsdiaDS8HWO0dFg,https://api.spotify.com/v1/tracks/7pzUjIYXsdiaDS8HWO0dFg,https://api.spotify.com/v1/audio-analysis/7pzUjIYXsdiaDS8HWO0dFg,222200.0,4.0
16mxzE8G96JyMSfcq1PQvW,0.774,0.921,7.0,-5.459,0.0,0.0497,0.0406,0.0351,0.11,0.642,123.937,audio_features,spotify:track:16mxzE8G96JyMSfcq1PQvW,https://api.spotify.com/v1/tracks/16mxzE8G96JyMSfcq1PQvW,https://api.spotify.com/v1/audio-analysis/16mxzE8G96JyMSfcq1PQvW,208555.0,4.0
2Iqh1woCSI4hnObpPNr1GW,0.553,0.906,5.0,-8.499,0.0,0.196,0.00175,0.187,0.171,0.318,139.997,audio_features,spotify:track:2Iqh1woCSI4hnObpPNr1GW,https://api.spotify.com/v1/tracks/2Iqh1woCSI4hnObpPNr1GW,https://api.spotify.com/v1/audio-analysis/2Iqh1woCSI4hnObpPNr1GW,241059.0,4.0
6UdCTwbVAvNqbWyZKZiRWL,0.332,0.822,0.0,-6.558,0.0,0.0988,0.165,9.33e-05,0.161,0.745,96.253,audio_features,spotify:track:6UdCTwbVAvNqbWyZKZiRWL,https://api.spotify.com/v1/tracks/6UdCTwbVAvNqbWyZKZiRWL,https://api.spotify.com/v1/audio-analysis/6UdCTwbVAvNqbWyZKZiRWL,197320.0,4.0
0B7xa0DJQ3Pqku3XPmRn0E,0.744,0.928,2.0,-3.443,1.0,0.145,0.0825,0.00123,0.201,0.305,124.981,audio_features,spotify:track:0B7xa0DJQ3Pqku3XPmRn0E,https://api.spotify.com/v1/tracks/0B7xa0DJQ3Pqku3XPmRn0E,https://api.spotify.com/v1/audio-analysis/0B7xa0DJQ3Pqku3XPmRn0E,263040.0,4.0
5fYy90RxIc61tiDq7jJSwe,0.69,0.813,11.0,-5.939,0.0,0.0424,0.00495,0.739,0.272,0.463,125.017,audio_features,spotify:track:5fYy90RxIc61tiDq7jJSwe,https://api.spotify.com/v1/tracks/5fYy90RxIc61tiDq7jJSwe,https://api.spotify.com/v1/audio-analysis/5fYy90RxIc61tiDq7jJSwe,292827.0,4.0
0azC730Exh71aQlOt9Zj3y,0.631,0.927,9.0,-2.787,0.0,0.0332,0.199,0.119,0.148,0.465,123.962,audio_features,spotify:track:0azC730Exh71aQlOt9Zj3y,https://api.spotify.com/v1/tracks/0azC730Exh71aQlOt9Zj3y,https://api.spotify.com/v1/audio-analysis/0azC730Exh71aQlOt9Zj3y,222160.0,4.0
5eVeezFaMVuqb1dCd2bAxV,0.763,0.577,6.0,-10.127,1.0,0.167,0.161,0.00362,0.225,0.569,116.982,audio_features,spotify:track:5eVeezFaMVuqb1dCd2bAxV,https://api.spotify.com/v1/tracks/5eVeezFaMVuqb1dCd2bAxV,https://api.spotify.com/v1/audio-analysis/5eVeezFaMVuqb1dCd2bAxV,205128.0,4.0
5SFXOMJJ334Wn2PwBHeRZN,0.444,0.648,1.0,-4.955,1.0,0.0476,0.288,0.0,0.059,0.171,125.706,audio_features,spotify:track:5SFXOMJJ334Wn2PwBHeRZN,https://api.spotify.com/v1/tracks/5SFXOMJJ334Wn2PwBHeRZN,https://api.spotify.com/v1/audio-analysis/5SFXOMJJ334Wn2PwBHeRZN,189000.0,5.0
6lRcYKlXRVPVbL0EzbLjJt,0.797,0.832,9.0,-6.096,0.0,0.0564,0.0387,0.0283,0.286,0.752,127.961,audio_features,spotify:track:6lRcYKlXRVPVbL0EzbLjJt,https://api.spotify.com/v1/tracks/6lRcYKlXRVPVbL0EzbLjJt,https://api.spotify.com/v1/audio-analysis/6lRcYKlXRVPVbL0EzbLjJt,183824.0,4.0
4Ce37cRWvM1vIGGynKcs22,0.728,0.616,4.0,-4.238,1.0,0.0645,0.378,0.0,0.105,0.508,99.962,audio_features,spotify:track:4Ce37cRWvM1vIGGynKcs22,https://api.spotify.com/v1/tracks/4Ce37cRWvM1vIGGynKcs22,https://api.spotify.com/v1/audio-analysis/4Ce37cRWvM1vIGGynKcs22,181880.0,4.0
5CXmbqFE0mRXOYXgEze8q3,0.718,0.594,11.0,-4.96,1.0,0.0782,0.195,0.0,0.422,0.534,124.209,audio_features,spotify:track:5CXmbqFE0mRXOYXgEze8q3,https://api.spotify.com/v1/tracks/5CXmbqFE0mRXOYXgEze8q3,https://api.spotify.com/v1/audio-analysis/5CXmbqFE0mRXOYXgEze8q3,167706.0,4.0
6kqjC5d68Qlig1qX6Cj9fU,0.765,0.77,8.0,-7.632,0.0,0.0479,0.0892,0.00264,0.0673,0.369,121.973,audio_features,spotify:track:6kqjC5d68Qlig1qX6Cj9fU,https://api.spotify.com/v1/tracks/6kqjC5d68Qlig1qX6Cj9fU,https://api.spotify.com/v1/audio-analysis/6kqjC5d68Qlig1qX6Cj9fU,179158.0,4.0
1fq4k7G5kYqUvKIuEmFAAo,0.545,0.232,2.0,-10.72,1.0,0.0287,0.985,0.000596,0.126,0.144,105.686,audio_features,spotify:track:1fq4k7G5kYqUvKIuEmFAAo,https://api.spotify.com/v1/tracks/1fq4k7G5kYqUvKIuEmFAAo,https://api.spotify.com/v1/audio-analysis/1fq4k7G5kYqUvKIuEmFAAo,145787.0,4.0
37tCV4drYGpiuuxF8pfApW,0.599,0.925,11.0,-4.513,1.0,0.035,0.00338,0.00623,0.132,0.502,107.942,audio_features,spotify:track:37tCV4drYGpiuuxF8pfApW,https://api.spotify.com/v1/tracks/37tCV4drYGpiuuxF8pfApW,https://api.spotify.com/v1/audio-analysis/37tCV4drYGpiuuxF8pfApW,170212.0,4.0
1jDi9BJdUCEpyYkdS9Yx8J,0.713,0.822,7.0,-4.675,1.0,0.0375,0.0182,3.21e-05,0.0979,0.56,139.991,audio_features,spotify:track:1jDi9BJdUCEpyYkdS9Yx8J,https://api.spotify.com/v1/tracks/1jDi9BJdUCEpyYkdS9Yx8J,https://api.spotify.com/v1/audio-analysis/1jDi9BJdUCEpyYkdS9Yx8J,216227.0,4.0
1LIbTjMdFP15jIXGkcICSU,0.661,0.589,5.0,-11.217,1.0,0.0368,0.637,0.863,0.111,0.603,129.987,audio_features,spotify:track:1LIbTjMdFP15jIXGkcICSU,https://api.spotify.com/v1/tracks/1LIbTjMdFP15jIXGkcICSU,https://api.spotify.com/v1/audio-analysis/1LIbTjMdFP15jIXGkcICSU,273533.0,4.0
3qBnc1nWty6LjPIjXuAigw,0.643,0.925,0.0,-5.642,0.0,0.0377,0.0488,2.82e-05,0.159,0.616,121.969,audio_features,spotify:track:3qBnc1nWty6LjPIjXuAigw,https://api.spotify.com/v1/tracks/3qBnc1nWty6LjPIjXuAigw,https://api.spotify.com/v1/audio-analysis/3qBnc1nWty6LjPIjXuAigw,182296.0,4.0
1wYJnu1hMrYMNrkXKTVrYd,0.718,0.691,4.0,-6.44,1.0,0.0387,0.0159,0.0,0.0627,0.552,100.008,audio_features,spotify:track:1wYJnu1hMrYMNrkXKTVrYd,https://api.spotify.com/v1/tracks/1wYJnu1hMrYMNrkXKTVrYd,https://api.spotify.com/v1/audio-analysis/1wYJnu1hMrYMNrkXKTVrYd,213107.0,4.0
3zpXtpCTY8DAPgmZVE1voh,0.792,0.688,0.0,-4.008,1.0,0.0386,0.00435,0.00477,0.0972,0.502,124.987,audio_features,spotify:track:3zpXtpCTY8DAPgmZVE1voh,https://api.spotify.com/v1/tracks/3zpXtpCTY8DAPgmZVE1voh,https://api.spotify.com/v1/audio-analysis/3zpXtpCTY8DAPgmZVE1voh,159560.0,4.0
1UohCjO8pinVHaIYsLRY82,0.595,0.8,1.0,-6.649,1.0,0.0718,0.00308,0.0338,0.322,0.135,123.91,audio_features,spotify:track:1UohCjO8pinVHaIYsLRY82,https://api.spotify.com/v1/tracks/1UohCjO8pinVHaIYsLRY82,https://api.spotify.com/v1/audio-analysis/1UohCjO8pinVHaIYsLRY82,220645.0,4.0
6ooluO7DiEhI1zmK94nRCM,0.278,0.676,9.0,-8.821,1.0,0.0371,0.000423,0.000899,0.136,0.494,104.545,audio_features,spotify:track:6ooluO7DiEhI1zmK94nRCM,https://api.spotify.com/v1/tracks/6ooluO7DiEhI1zmK94nRCM,https://api.spotify.com/v1/audio-analysis/6ooluO7DiEhI1zmK94nRCM,237027.0,4.0
022KUgS0Q5c3MTePafMLai,0.476,0.776,7.0,-6.95,1.0,0.173,0.00155,0.0,0.464,0.247,139.969,audio_features,spotify:track:022KUgS0Q5c3MTePafMLai,https://api.spotify.com/v1/tracks/022KUgS0Q5c3MTePafMLai,https://api.spotify.com/v1/audio-analysis/022KUgS0Q5c3MTePafMLai,213123.0,4.0
7i5sdKCjFIYlD9idhZBijJ,0.875,0.844,2.0,-3.674,1.0,0.0506,0.0187,0.00391,0.336,0.226,123.058,audio_features,spotify:track:7i5sdKCjFIYlD9idhZBijJ,https://api.spotify.com/v1/tracks/7i5sdKCjFIYlD9idhZBijJ,https://api.spotify.com/v1/audio-analysis/7i5sdKCjFIYlD9idhZBijJ,179512.0,4.0
6irGz1lAAg1LP1YnIwjifs,0.614,0.508,0.0,-8.505,1.0,0.0322,0.954,0.000256,0.0942,0.873,121.933,audio_features,spotify:track:6irGz1lAAg1LP1YnIwjifs,https://api.spotify.com/v1/tracks/6irGz1lAAg1LP1YnIwjifs,https://api.spotify.com/v1/audio-analysis/6irGz1lAAg1LP1YnIwjifs,125198.0,4.0
6ckjROj7PqLtXlemO83evE,0.626,0.418,11.0,-11.992,0.0,0.0432,0.378,0.757,0.245,0.268,89.992,audio_features,spotify:track:6ckjROj7PqLtXlemO83evE,https://api.spotify.com/v1/tracks/6ckjROj7PqLtXlemO83evE,https://api.spotify.com/v1/audio-analysis/6ckjROj7PqLtXlemO83evE,376533.0,4.0
6I9VzXrHxO9rA9A5euc8Ak,0.774,0.838,5.0,-3.914,0.0,0.114,0.0249,0.025,0.242,0.924,143.04,audio_features,spotify:track:6I9VzXrHxO9rA9A5euc8Ak,https://api.spotify.com/v1/tracks/6I9VzXrHxO9rA9A5euc8Ak,https://api.spotify.com/v1/audio-analysis/6I9VzXrHxO9rA9A5euc8Ak,198800.0,4.0
3uErkfqiLKGrvc6wNk5mTC,0.75,0.512,0.0,-8.301,0.0,0.0748,0.121,6.74e-05,0.0871,0.399,110.008,audio_features,spotify:track:3uErkfqiLKGrvc6wNk5mTC,https://api.spotify.com/v1/tracks/3uErkfqiLKGrvc6wNk5mTC,https://api.spotify.com/v1/audio-analysis/3uErkfqiLKGrvc6wNk5mTC,183273.0,4.0
2G4CV0Gmdy3tOQ3js3ckGN,0.82,0.561,9.0,-8.738,1.0,0.0403,0.184,0.00532,0.107,0.3,123.016,audio_features,spotify:track:2G4CV0Gmdy3tOQ3js3ckGN,https://api.spotify.com/v1/tracks/2G4CV0Gmdy3tOQ3js3ckGN,https://api.spotify.com/v1/audio-analysis/2G4CV0Gmdy3tOQ3js3ckGN,205240.0,4.0
7q2R1SoAcguNj357zGOhhe,0.527,0.538,5.0,-7.434,1.0,0.104,0.468,0.0,0.0825,0.389,117.319,audio_features,spotify:track:7q2R1SoAcguNj357zGOhhe,https://api.spotify.com/v1/tracks/7q2R1SoAcguNj357zGOhhe,https://api.spotify.com/v1/audio-analysis/7q2R1SoAcguNj357zGOhhe,203507.0,4.0
6LZOgBvntXL1egqIHHPnhn,0.734,0.923,11.0,-8.189,1.0,0.0561,0.0495,1.29e-05,0.0612,0.847,109.661,audio_features,spotify:track:6LZOgBvntXL1egqIHHPnhn,https://api.spotify.com/v1/tracks/6LZOgBvntXL1egqIHHPnhn,https://api.spotify.com/v1/audio-analysis/6LZOgBvntXL1egqIHHPnhn,194533.0,4.0
6Bz150SdxhrGhzh72uBoxB,0.63,0.977,10.0,-7.378,0.0,0.0507,0.0188,0.885,0.102,0.869,130.007,audio_features,spotify:track:6Bz150SdxhrGhzh72uBoxB,https://api.spotify.com/v1/tracks/6Bz150SdxhrGhzh72uBoxB,https://api.spotify.com/v1/audio-analysis/6Bz150SdxhrGhzh72uBoxB,215700.0,4.0
2spYu0xpb9Ozm5MzQcbRIF,0.76,0.579,0.0,-7.374,1.0,0.0569,0.0129,0.00351,0.106,0.125,100.01,audio_features,spotify:track:2spYu0xpb9Ozm5MzQcbRIF,https://api.spotify.com/v1/tracks/2spYu0xpb9Ozm5MzQcbRIF,https://api.spotify.com/v1/audio-analysis/2spYu0xpb9Ozm5MzQcbRIF,213600.0,4.0
5vGEdM7LvbgMypJkILhQ4p,0.494,0.831,7.0,-5.151,1.0,0.0996,0.0363,0.00345,0.119,0.271,150.248,audio_features,spotify:track:5vGEdM7LvbgMypJkILhQ4p,https://api.spotify.com/v1/tracks/5vGEdM7LvbgMypJkILhQ4p,https://api.spotify.com/v1/audio-analysis/5vGEdM7LvbgMypJkILhQ4p,252819.0,4.0
5OOkp4U9P9oL23maHFHL1h,0.576,0.766,10.0,-4.943,0.0,0.449,0.028,1.68e-06,0.366,0.236,144.833,audio_features,spotify:track:5OOkp4U9P9oL23maHFHL1h,https://api.spotify.com/v1/tracks/5OOkp4U9P9oL23maHFHL1h,https://api.spotify.com/v1/audio-analysis/5OOkp4U9P9oL23maHFHL1h,246761.0,4.0
0Fzx1V4U87tPX2M2Wkv4lk,0.45,0.676,1.0,-6.227,1.0,0.0313,0.0399,7.19e-06,0.128,0.311,173.796,audio_features,spotify:track:0Fzx1V4U87tPX2M2Wkv4lk,https://api.spotify.com/v1/tracks/0Fzx1V4U87tPX2M2Wkv4lk,https://api.spotify.com/v1/audio-analysis/0Fzx1V4U87tPX2M2Wkv4lk,191294.0,4.0
1NlxJwUQ0pSUMkBgRMDLwm,0.803,0.623,0.0,-8.49,0.0,0.0696,0.143,0.00133,0.101,0.7,122.009,audio_features,spotify:track:1NlxJwUQ0pSUMkBgRMDLwm,https://api.spotify.com/v1/tracks/1NlxJwUQ0pSUMkBgRMDLwm,https://api.spotify.com/v1/audio-analysis/1NlxJwUQ0pSUMkBgRMDLwm,166557.0,4.0
