id,genres,name,popularity,type,uri,total_followers
6l3HvQ5sa6mXTsMTB19rO5,conscious hip hop;hip hop;north carolina hip hop;rap,J. Cole,86,artist,spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,18618071
4YFPdcSj8nsUPe5qsyKYJG,"",George Shelley,21,artist,spotify:artist:4YFPdcSj8nsUPe5qsyKYJG,10165
72NGBfqlYIr2o92HJh76bD,"",Gold 88,27,artist,spotify:artist:72NGBfqlYIr2o92HJh76bD,743
09UnH1i6j98m8v3Gy6Frzs,"",Bugsy,2,artist,spotify:artist:09UnH1i6j98m8v3Gy6Frzs,60
0uq5PttqEjj3IH1bzwcrXF,dance pop;europop;girl group,Spice Girls,68,artist,spotify:artist:0uq5PttqEjj3IH1bzwcrXF,2930406
0ofxTUijAHvkf6wKyPEBFa,"",Carlos Cid,31,artist,spotify:artist:0ofxTUijAHvkf6wKyPEBFa,428
73mwy3L2uoEiQwhLcw3yAq,vocal trance,Amy Kirkpatrick,29,artist,spotify:artist:73mwy3L2uoEiQwhLcw3yAq,964
5utI66XQTfDF9cPJlFEpkq,"",Chris Mack,1,artist,spotify:artist:5utI66XQTfDF9cPJlFEpkq,60
4MleAcndJ9XHuL3HzHXtgC,"","Kaskade, Rebecca & Fiona",1,artist,spotify:artist:4MleAcndJ9XHuL3HzHXtgC,74
6YfepwGLdfDimIwSfivgVv,"",Tiger La,23,artist,spotify:artist:6YfepwGLdfDimIwSfivgVv,937
65MgUqIcVcBgvNlx8MiPmP,"",Emma Brammer,38,artist,spotify:artist:65MgUqIcVcBgvNlx8MiPmP,2609
40ELTAg7Kg6vbWnlyx2n9R,indie anthem-folk;oxford indie,Lewis Watson,44,artist,spotify:artist:40ELTAg7Kg6vbWnlyx2n9R,177353
4fwuXg6XQHfdlOdmw36OHa,british soul;dance pop,Paloma Faith,72,artist,spotify:artist:4fwuXg6XQHfdlOdmw36OHa,1125687
1vIuPjtFhqIPE2n9W2ePgO,swedish indie pop,Noonie Bao,45,artist,spotify:artist:1vIuPjtFhqIPE2n9W2ePgO,13508
5lVUEGHUyXz8X6h58fuEwV,"",Peter Kuli,30,artist,spotify:artist:5lVUEGHUyXz8X6h58fuEwV,8000
6N4HlHINMvoTyAL0yhBUCk,chillhop;japanese chillhop,Saib,57,artist,spotify:artist:6N4HlHINMvoTyAL0yhBUCk,141116
0KtaCKmTMIQZsxlOgyNa04,australian garage punk;brisbane punk,Dune Rats,44,artist,spotify:artist:0KtaCKmTMIQZsxlOgyNa04,117912
7gZ1zsv7v7jNr0QjulWsD4,"",Ci Majr,30,artist,spotify:artist:7gZ1zsv7v7jNr0QjulWsD4,360
6LqNN22kT3074XbTVUrhzX,dance pop;pop;post-teen pop,Kesha,76,artist,spotify:artist:6LqNN22kT3074XbTVUrhzX,7478046
4XaUmUGjidSklcDHxv3XWf,indietronica;metropopolis;shimmer pop;shiver pop,MS MR,43,artist,spotify:artist:4XaUmUGjidSklcDHxv3XWf,265247
1e8QoqLWgTYpOEGAXdYtEr,"",MiNDTRiX,32,artist,spotify:artist:1e8QoqLWgTYpOEGAXdYtEr,5161
7xBGi7Eign0fX7jGQj5KlJ,alt z;uk pop,GRACEY,53,artist,spotify:artist:7xBGi7Eign0fX7jGQj5KlJ,32010
1KYt3TMGpa1LtVi0m2A0F9,"",Little Sis Nora,61,artist,spotify:artist:1KYt3TMGpa1LtVi0m2A0F9,56764
65NscqgsoMPqBtoLbkP3jD,deep tropical house;tropical house,Bolier,51,artist,spotify:artist:65NscqgsoMPqBtoLbkP3jD,29593
3XV0lFzNs8BCTwhJTcMiBr,"",Blue Ivy,49,artist,spotify:artist:3XV0lFzNs8BCTwhJTcMiBr,15076
7x6KEmSwlWNo0d628uyi7W,"",Cafe Disko,31,artist,spotify:artist:7x6KEmSwlWNo0d628uyi7W,3191
5qB8VZFvQcnDIrsj4jBMU9,indie electropop;uk pop,TS Graye,36,artist,spotify:artist:5qB8VZFvQcnDIrsj4jBMU9,6700
6xDl0aD0AfdgdmkNZkVtBQ,deep tropical house,Supermans Feinde,23,artist,spotify:artist:6xDl0aD0AfdgdmkNZkVtBQ,1805
3of2e1dXhLaOqHNlKMeMmo,"",Welms,11,artist,spotify:artist:3of2e1dXhLaOqHNlKMeMmo,58
0x0u0jCVf5Jf4DNh45XPXL,future funk;vaporwave,Skylar Spence,43,artist,spotify:artist:0x0u0jCVf5Jf4DNh45XPXL,57738
5rRcnWrevHgbuWjl7Lhft7,electro house,Merk & Kremont,51,artist,spotify:artist:5rRcnWrevHgbuWjl7Lhft7,94002
6dn6x1XOng3LOAnfTjUn77,alt z;dance pop;electropop;pop;post-teen pop;social media pop,AJ Mitchell,64,artist,spotify:artist:6dn6x1XOng3LOAnfTjUn77,826972
5WIDS4TcClYEFkgTBMOLhF,"",Jared Piccone,10,artist,spotify:artist:5WIDS4TcClYEFkgTBMOLhF,12
6Paz0vXJJ9bCPf0fEm3qzg,electropop;norwegian pop;tropical house,Dagny,59,artist,spotify:artist:6Paz0vXJJ9bCPf0fEm3qzg,156390
100sLnojEpcadRx4edEBA6,alt z;electropop;gauze pop;indie poptimism;pop,Zella Day,58,artist,spotify:artist:100sLnojEpcadRx4edEBA6,418585
7bWpniIKlAHKaXyn3BFPlr,"",Frida Amundsen,31,artist,spotify:artist:7bWpniIKlAHKaXyn3BFPlr,28402
2cGwlqi3k18jFpUyTrsR84,alternative rock;britpop;permanent wave;pop rock;rock;shoegaze,The Verve,66,artist,spotify:artist:2cGwlqi3k18jFpUyTrsR84,2010366
4Pgbnc1zRPquMFR4iPH3MN,progressive psytrance;psychedelic trance,Phaxe,49,artist,spotify:artist:4Pgbnc1zRPquMFR4iPH3MN,94543
3i8FZ52lJ8BJ7QWHl5xNvs,vapor soul,Adult Karate,23,artist,spotify:artist:3i8FZ52lJ8BJ7QWHl5xNvs,2475
1Vxf1UfzcxqzqItoOA0DDT,future bass;vapor twitch,Vindata,41,artist,spotify:artist:1Vxf1UfzcxqzqItoOA0DDT,40474
3ETYLarLqOcdvtea9Cs2Sl,uk dance,Kovic,42,artist,spotify:artist:3ETYLarLqOcdvtea9Cs2Sl,15272
5rUgpyR9KulWnZHrD5ag5p,"",Caroline Lowery,5,artist,spotify:artist:5rUgpyR9KulWnZHrD5ag5p,57
21XG9EU4x6HZdTwkqwPZcV,"",Sara Quin,27,artist,spotify:artist:21XG9EU4x6HZdTwkqwPZcV,349
6mrQfgsy3bZasMvi7SD5yx,australian dance,JÜAN DU SOL,5,artist,spotify:artist:6mrQfgsy3bZasMvi7SD5yx,735
7qiozhwvnBwz1t082JIBNV,"",David Jackson,32,artist,spotify:artist:7qiozhwvnBwz1t082JIBNV,3050
2BehImf74098qd1GG5l4ow,"",XYPO,23,artist,spotify:artist:2BehImf74098qd1GG5l4ow,2382
0CFChyoPc33nvms5fFylfV,"",Verscharen,11,artist,spotify:artist:0CFChyoPc33nvms5fFylfV,9
7le6LtXe2BpAcEMnE1grxZ,"",T. Matthias,3,artist,spotify:artist:7le6LtXe2BpAcEMnE1grxZ,0
1Fr6agZ6iSM5Ynn2k4C8sc,alt z;brooklyn indie;dark pop;electropop;indie electropop;indie pop;indie poptimism;metropopolis;nyc pop;pop;vapor pop;vapor soul,VÉRITÉ,50,artist,spotify:artist:1Fr6agZ6iSM5Ynn2k4C8sc,298374
0lM8pgLaP7dAfY5E4jLNuj,"",Deb’s Daughter,39,artist,spotify:artist:0lM8pgLaP7dAfY5E4jLNuj,920
5ITI6SEoUZMIXXkzCfr4oE,dance pop;edm;electro house;electropop;house;pop dance;tropical house;uk dance,Aluna,63,artist,spotify:artist:5ITI6SEoUZMIXXkzCfr4oE,48288
7efkoQb7dW8884GCnykYKW,la pop,Gabrielle Current,36,artist,spotify:artist:7efkoQb7dW8884GCnykYKW,5213
224Zsim3dmWXWYUXFuHv0o,art pop;dark pop,HANA,46,artist,spotify:artist:224Zsim3dmWXWYUXFuHv0o,115584
5DHmlr1tbejXKYpsfmr7no,"",Adiyam,0,artist,spotify:artist:5DHmlr1tbejXKYpsfmr7no,51
2qKm6UtxKTF2zh9RNK5QOc,"",Robin Novaku,31,artist,spotify:artist:2qKm6UtxKTF2zh9RNK5QOc,1400
5CVsjwjuzUOrlEc2OJbUg4,pop edm;vapor twitch,Lucian,53,artist,spotify:artist:5CVsjwjuzUOrlEc2OJbUg4,50377
5qL11uHhk8QM2IUnxggWqy,indie poptimism;vapor pop,AYER,28,artist,spotify:artist:5qL11uHhk8QM2IUnxggWqy,6822
5Ck4KWOZsbrSQpiLimooDp,swedish indie pop,Diskopunk,29,artist,spotify:artist:5Ck4KWOZsbrSQpiLimooDp,10767
4XtfY4CBieEfqF3CSiPrRx,swedish pop,SVEA,40,artist,spotify:artist:4XtfY4CBieEfqF3CSiPrRx,8716
4yxeyorUKkW9fOOBeguEC9,irish pop,Flynn,41,artist,spotify:artist:4yxeyorUKkW9fOOBeguEC9,6190
0eBOZ74PcpQb3SisNPgaRQ,dutch pop,Jake Reese,49,artist,spotify:artist:0eBOZ74PcpQb3SisNPgaRQ,9343
6vVztIuqdDHvYWxOEXCzjN,orlando indie,SALES,61,artist,spotify:artist:6vVztIuqdDHvYWxOEXCzjN,510218
7HIN94LvSDgxN5RoOLi3E5,deep tropical house;tropical house,Dimmi,45,artist,spotify:artist:7HIN94LvSDgxN5RoOLi3E5,35476
2Egm545141k87ifcElszHL,neurofunk,Ed Rush,8,artist,spotify:artist:2Egm545141k87ifcElszHL,9169
0TFdkHvlyUVl9zrb4seHxJ,big room;deep big room;electro house;sky room,Justin Prime,44,artist,spotify:artist:0TFdkHvlyUVl9zrb4seHxJ,15070
5L1lO4eRHmJ7a0Q6csE5cT,k-pop,LISA,70,artist,spotify:artist:5L1lO4eRHmJ7a0Q6csE5cT,3881298
6KZvKpzv6XoKATNgLa2YWY,"",OVYD,18,artist,spotify:artist:6KZvKpzv6XoKATNgLa2YWY,141
3G9gR0x4v3J2Vek0Fw0yf2,alt z;electropop;indie electropop;indie poptimism;social media pop,Emily Vaughn,49,artist,spotify:artist:3G9gR0x4v3J2Vek0Fw0yf2,142005
4ArPQ1Opcksbbf3CPwEjWE,social media pop,Emilee,61,artist,spotify:artist:4ArPQ1Opcksbbf3CPwEjWE,93004
2Mf99N2VcDEcVuocyBLhyC,acoustic pop;neo mellow;pop rock;stomp and holler,Greg Laswell,47,artist,spotify:artist:2Mf99N2VcDEcVuocyBLhyC,121451
0dCKce6tJJdHvlWnDMwzPW,disco,Village People,60,artist,spotify:artist:0dCKce6tJJdHvlWnDMwzPW,512611
2WzaAvm2bBCf4pEhyuDgCY,alt z;canadian contemporary r&b;canadian pop;pop,Ruth B.,76,artist,spotify:artist:2WzaAvm2bBCf4pEhyuDgCY,2513447
1gR0gsQYfi6joyO1dlp76N,alternative dance;electro house;electronica;filter house;new rave,Justice,60,artist,spotify:artist:1gR0gsQYfi6joyO1dlp76N,1086671
1KCSPY1glIKqW2TotWuXOR,dance pop;pop,P!nk,80,artist,spotify:artist:1KCSPY1glIKqW2TotWuXOR,14191118
2uFH2L4YKTo0fFZT67bkx3,vapor pop,Mammals,37,artist,spotify:artist:2uFH2L4YKTo0fFZT67bkx3,11701
2a4lU7F8toqKpb5v6Ftqya,retro soul,Theo Katzman,48,artist,spotify:artist:2a4lU7F8toqKpb5v6Ftqya,64017
2PCNtGdqoWQnJKgH3YtrRB,"",Recable,23,artist,spotify:artist:2PCNtGdqoWQnJKgH3YtrRB,2246
3Bj81IbILbuj2uEwWXMdXI,atl trap;houston rap;memphis hip hop;vapor trap,Sosamann,48,artist,spotify:artist:3Bj81IbILbuj2uEwWXMdXI,62048
4qobOrZpdUri80gScwsHfs,future garage;indie soul;new french touch;nu disco,Bondax,45,artist,spotify:artist:4qobOrZpdUri80gScwsHfs,108842
2vJ7wG5oZnqfk0KLm19i7m,"",SVM,23,artist,spotify:artist:2vJ7wG5oZnqfk0KLm19i7m,46
68vO4fkFxLbWPxTSHosxsB,deep disco house;minimal tech house;organic house;tech house,Tim Green,44,artist,spotify:artist:68vO4fkFxLbWPxTSHosxsB,22042
529ZLBab2jVyQsomNs9gO0,"",Marc Fisher,28,artist,spotify:artist:529ZLBab2jVyQsomNs9gO0,311
4H9HTiNQtF7F59X6HhcrE6,polish electronica,Klaves,28,artist,spotify:artist:4H9HTiNQtF7F59X6HhcrE6,4147
2FwJwEswyIUAljqgjNSHgP,edm;electropop;indie poptimism;pop;pop dance;tropical house,Snakehips,62,artist,spotify:artist:2FwJwEswyIUAljqgjNSHgP,346695
5FstVfk3PrX8URfpjUjqcp,dutch pop,Ruby Prophet,42,artist,spotify:artist:5FstVfk3PrX8URfpjUjqcp,3038
15T7qZv0kn5j8U8juOxFm3,"",Bobby Love,41,artist,spotify:artist:15T7qZv0kn5j8U8juOxFm3,2101
3wNXkjb2nr9vzAokOZA7oo,"",The Scratch Perverts,4,artist,spotify:artist:3wNXkjb2nr9vzAokOZA7oo,301
4MXUO7sVCaFgFjoTI5ox5c,baroque pop;chamber pop;singer-songwriter,Sufjan Stevens,72,artist,spotify:artist:4MXUO7sVCaFgFjoTI5ox5c,1663263
5ODqFVCEcrf0rK9LcKhuC1,"",Wise,0,artist,spotify:artist:5ODqFVCEcrf0rK9LcKhuC1,0
1s3tUuJFDb56RcgjUlwVbs,"",Ben Esser,33,artist,spotify:artist:1s3tUuJFDb56RcgjUlwVbs,4374
1GlMjIezcLwV3OFlX0uXOv,hollywood;movie tunes;show tunes;tagalog worship,Lea Salonga,59,artist,spotify:artist:1GlMjIezcLwV3OFlX0uXOv,164959
4OIA9xKAr7967uphbk5ySb,"",NEFE,13,artist,spotify:artist:4OIA9xKAr7967uphbk5ySb,1362
3RVjNXUtnYAeFA1zvzPB4B,"",AY AY,22,artist,spotify:artist:3RVjNXUtnYAeFA1zvzPB4B,673
7n2wHs1TKAczGzO7Dd2rGr,canadian pop;dance pop;pop;viral pop,Shawn Mendes,85,artist,spotify:artist:7n2wHs1TKAczGzO7Dd2rGr,40152545
4OrizGCKhOrW6iDDJHN9xd,brooklyn indie;chillwave;dream pop;dreamo;indie rock;indie surf;modern alternative rock;modern dream pop;modern rock;neo-psychedelic;nu gaze;shoegaze,DIIV,52,artist,spotify:artist:4OrizGCKhOrW6iDDJHN9xd,321429
7dRZclXkaEE73U3Tx1u9qV,"",Vikki Gilmore,27,artist,spotify:artist:7dRZclXkaEE73U3Tx1u9qV,767
4rAYqc4yDNxG7fn8nkNFYe,"",JYRYMY,46,artist,spotify:artist:4rAYqc4yDNxG7fn8nkNFYe,551
5TVMPzSodMr4xxiU1nUVVr,pop edm;vapor soul,Airia,30,artist,spotify:artist:5TVMPzSodMr4xxiU1nUVVr,3784
1pmixngtBJleMrGUG5o8DE,azonto;dancehall;reggae fusion;soca,Mr. Vegas,58,artist,spotify:artist:1pmixngtBJleMrGUG5o8DE,324118
40usJiKvNyNHy3GAcNXSWx,australian pop;australian talent show,Taylor Henderson,37,artist,spotify:artist:40usJiKvNyNHy3GAcNXSWx,39074
2Waw2sSbqvAwK8NwACNjVo,comic,Bo Burnham,72,artist,spotify:artist:2Waw2sSbqvAwK8NwACNjVo,1634628
5m1yocXnIqkhC8dyQQd6Ve,"",Mila Falls,47,artist,spotify:artist:5m1yocXnIqkhC8dyQQd6Ve,5051
5Cce4VSXNg625g82MoGUwn,"",Wild Eyed Boy,23,artist,spotify:artist:5Cce4VSXNg625g82MoGUwn,162
2RhHYhTDZDZ5Td9GbDR28Y,"",FREQ,11,artist,spotify:artist:2RhHYhTDZDZ5Td9GbDR28Y,123
2AH7NRIWkddZkdpyiFuR8S,"",Shakur Ahmad,34,artist,spotify:artist:2AH7NRIWkddZkdpyiFuR8S,633
0SfsnGyD8FpIN4U4WCkBZ5,dutch trance;edm;pop dance;progressive house;trance,Armin van Buuren,74,artist,spotify:artist:0SfsnGyD8FpIN4U4WCkBZ5,4151480
0TnOYISbd1XYRBk9myaseg,dance pop;miami hip hop;pop;pop rap,Pitbull,82,artist,spotify:artist:0TnOYISbd1XYRBk9myaseg,9736875
1Fq8awDZCzCIcNCqhSk7YI,"",Daviphresh,0,artist,spotify:artist:1Fq8awDZCzCIcNCqhSk7YI,110
6Z8vLeI1ZMj2kzTNWVOBXr,"",Jordan Shaw,58,artist,spotify:artist:6Z8vLeI1ZMj2kzTNWVOBXr,3700
6HHwfKLPp4UtvfLEXpmVGl,"",Chase Zera,17,artist,spotify:artist:6HHwfKLPp4UtvfLEXpmVGl,899
4VnomLtKTm9Ahe1tZfmZju,adult standards;chicago soul;classic soul;funk;quiet storm;rhythm and blues;rock-and-roll;rockabilly;soul,Jackie Wilson,59,artist,spotify:artist:4VnomLtKTm9Ahe1tZfmZju,398255
28y6CyJNkGNjJQKrlx4AmN,dance pop;pop;pop dance;post-teen pop;tropical house,HRVY,63,artist,spotify:artist:28y6CyJNkGNjJQKrlx4AmN,1606920
0W2uPY2bPqyGxEYBJUuHfa,"",Grace Tither,36,artist,spotify:artist:0W2uPY2bPqyGxEYBJUuHfa,587
46oL0QioEQMSSvkxxifCok,drum and bass;slovak electronic,B-complex,36,artist,spotify:artist:46oL0QioEQMSSvkxxifCok,41591
6w8vbl8dEQWsrWokjeM4sn,baroque;german baroque;german opera,Johann Adolf Hasse,26,artist,spotify:artist:6w8vbl8dEQWsrWokjeM4sn,3937
6ctgu4FFlnNhMgrKiIzCxp,indiecoustica,Jillian Edwards,47,artist,spotify:artist:6ctgu4FFlnNhMgrKiIzCxp,17164
5a2EaR3hamoenG9rDuVn8j,funk;funk rock;minneapolis sound;synth funk,Prince,71,artist,spotify:artist:5a2EaR3hamoenG9rDuVn8j,6464157
2r9voGg062JncuzN9tarw2,"",Annelisa Franklin,27,artist,spotify:artist:2r9voGg062JncuzN9tarw2,497
6BVLQfvzlvlNZ43WjbFgbI,filter house;indie soul;new french touch;nu disco,Jean Tonique,48,artist,spotify:artist:6BVLQfvzlvlNZ43WjbFgbI,38355
085pc2PYOi8bGKj0PNjekA,dance pop;pop;pop rap,will.i.am,73,artist,spotify:artist:085pc2PYOi8bGKj0PNjekA,3899483
2uYisEeWBn5hp3e8ObdeUV,indie electropop,PRXZM,38,artist,spotify:artist:2uYisEeWBn5hp3e8ObdeUV,25559
5vPqlDBYNZiF5SrHGS6Cyt,alt z,Erin Bloomer,42,artist,spotify:artist:5vPqlDBYNZiF5SrHGS6Cyt,17867
0B3N0ZINFWvizfa8bKiz4v,neo mellow;pop;pop rock;post-teen pop;uk pop,James TW,67,artist,spotify:artist:0B3N0ZINFWvizfa8bKiz4v,1202112
5ZS223C6JyBfXasXxrRqOk,pop;r&b;urban contemporary,Jhené Aiko,77,artist,spotify:artist:5ZS223C6JyBfXasXxrRqOk,6034749
6NVS6uXm4d3mbKIniM6IfO,"",Hailey Cramer,35,artist,spotify:artist:6NVS6uXm4d3mbKIniM6IfO,498
3OhSGRk4l5ULfeTglqazzf,"",TORN,19,artist,spotify:artist:3OhSGRk4l5ULfeTglqazzf,1891
0uvsnVeqO2EKJTuUYkXEp0,"",Lauren Hillman,27,artist,spotify:artist:0uvsnVeqO2EKJTuUYkXEp0,577
0hTV7lch0OcKcMn6RYgOLR,aussietronica,Roland Tings,25,artist,spotify:artist:0hTV7lch0OcKcMn6RYgOLR,9668
0ee7OJzj60zA1O50ysyZdQ,"",Monsoonsiren,41,artist,spotify:artist:0ee7OJzj60zA1O50ysyZdQ,5714
0Xf8oDAJYd2D0k3NLI19OV,disco;funk;post-disco;quiet storm;soul,CHIC,60,artist,spotify:artist:0Xf8oDAJYd2D0k3NLI19OV,628612
1tqhsYv8yBBdwANFNzHtcr,comedy rap;pop rap;rap,Lil Dicky,62,artist,spotify:artist:1tqhsYv8yBBdwANFNzHtcr,1916649
5MouCg6ta7zAxsfMEbc1uh,dance pop,OMI,64,artist,spotify:artist:5MouCg6ta7zAxsfMEbc1uh,602532
6Nzkd6ylAQdpacGvNKQYKJ,ectofolk,Nina Storey,23,artist,spotify:artist:6Nzkd6ylAQdpacGvNKQYKJ,8249
4QHoYJZZZ6ZlKuoZyz218O,"",Shui,29,artist,spotify:artist:4QHoYJZZZ6ZlKuoZyz218O,277
5ENS85nZShljwNgg4wFD7D,edm;eurodance;italo dance;pop dance;slap house;tropical house,Gabry Ponte,73,artist,spotify:artist:5ENS85nZShljwNgg4wFD7D,398720
6vjKdpN8swZ6cEVYBzYPKX,"",Kristian Nairn,29,artist,spotify:artist:6vjKdpN8swZ6cEVYBzYPKX,9473
5rr0CMtvn1p9Be8ICfkTc3,deep tropical house;german dance;tropical house,Charming Horses,51,artist,spotify:artist:5rr0CMtvn1p9Be8ICfkTc3,62470
73f0qHE26ZF67yamgrtdyi,"",Yacht Club,28,artist,spotify:artist:73f0qHE26ZF67yamgrtdyi,160
0rWeFo0CDvQ510XZ503kx2,"",ATOM,6,artist,spotify:artist:0rWeFo0CDvQ510XZ503kx2,307
1XFbnj1jNNzzyg46ni3dnr,filter house;nu disco,Moullinex,39,artist,spotify:artist:1XFbnj1jNNzzyg46ni3dnr,49144
4vpGVGgxSDcCTmqYbsOnsn,art pop,Amber Coffman,64,artist,spotify:artist:4vpGVGgxSDcCTmqYbsOnsn,15133
1AeGYbZw11NJuTgs0wCOJ6,"",Casely,40,artist,spotify:artist:1AeGYbZw11NJuTgs0wCOJ6,2845
2qBtD1XQ3tY8PNUOSrQJwB,"",Integral Bread,22,artist,spotify:artist:2qBtD1XQ3tY8PNUOSrQJwB,658
0M7GyeyRi2fG8c1LdP4jhi,edm;vapor soul,Lastlings,49,artist,spotify:artist:0M7GyeyRi2fG8c1LdP4jhi,52787
4wLXwxDeWQ8mtUIRPxGiD6,latin pop;modern salsa;salsa;tropical,Marc Anthony,77,artist,spotify:artist:4wLXwxDeWQ8mtUIRPxGiD6,8259538
2weA6hhVqTIN2gSn9PUB9U,cha-cha-cha;cuban rumba;mambo;musica tradicional cubana;salsa;tropical,Celia Cruz,65,artist,spotify:artist:2weA6hhVqTIN2gSn9PUB9U,498423
1TSyM7PiY3ZgFteD9mKa4W,"",MVRE,31,artist,spotify:artist:1TSyM7PiY3ZgFteD9mKa4W,877
5pXe6yFchq1oyYK3rq2A8i,scandipop,KIDDO,65,artist,spotify:artist:5pXe6yFchq1oyYK3rq2A8i,19329
3dz0NnIZhtKKeXZxLOxCam,complextro;edm;melodic dubstep;pop dance;progressive electro house,Porter Robinson,63,artist,spotify:artist:3dz0NnIZhtKKeXZxLOxCam,1038627
0WBAJsJSN2RtYuWVa1aRCY,"",KOOLKID,37,artist,spotify:artist:0WBAJsJSN2RtYuWVa1aRCY,1192
2PLMuRIKJKvwg3rOGr2MuK,"",Brayton Bowman,35,artist,spotify:artist:2PLMuRIKJKvwg3rOGr2MuK,8262
1L9i6qZYIGQedgM9QLSyzb,deep house;deep tropical house;edm;pop dance;tropical house,Klingande,60,artist,spotify:artist:1L9i6qZYIGQedgM9QLSyzb,498086
41bWy2tmozC518rzK2lbMy,"",DisDaOne,17,artist,spotify:artist:41bWy2tmozC518rzK2lbMy,2
0daugAjUgbJSqdlyYNwIbT,edm;electro house;pop dance;pop edm;progressive electro house;tropical house,Vicetone,64,artist,spotify:artist:0daugAjUgbJSqdlyYNwIbT,415124
0wtAtz988alqiYMWyFMWWt,"",Markov Defect,0,artist,spotify:artist:0wtAtz988alqiYMWyFMWWt,261
37X06XsrLg91pJf5y9kb8A,"",Little Giants,36,artist,spotify:artist:37X06XsrLg91pJf5y9kb8A,3958
0n1gXN2xBQQjZcLmBWkid3,deep groove house,Knoxa,26,artist,spotify:artist:0n1gXN2xBQQjZcLmBWkid3,564
5lHRUCqkQZCIWeX7xG4sYT,atl hip hop;atl trap;pop rap;rap;southern hip hop;trap,Rich Homie Quan,65,artist,spotify:artist:5lHRUCqkQZCIWeX7xG4sYT,2679703
0cIOMm0D5wSyXMTcvnElUz,progressive trance,Marcus Santoro,43,artist,spotify:artist:0cIOMm0D5wSyXMTcvnElUz,6312
3oDbviiivRWhXwIE8hxkVV,baroque pop;classic rock;psychedelic rock;rock;sunshine pop,The Beach Boys,75,artist,spotify:artist:3oDbviiivRWhXwIE8hxkVV,3906234
30c4TmiDS89MMwdRm3BotX,neo r&b,SPZRKT,18,artist,spotify:artist:30c4TmiDS89MMwdRm3BotX,5752
2E19mfEFhCr6UgZUYJGOEW,"",Katy Tiz,42,artist,spotify:artist:2E19mfEFhCr6UgZUYJGOEW,24926
5eIfwaSDg8nFbfoUVdE59H,"",Donata,13,artist,spotify:artist:5eIfwaSDg8nFbfoUVdE59H,5
47Ad2VIyZw89AWmkM9QtSc,"",Hoop Records,36,artist,spotify:artist:47Ad2VIyZw89AWmkM9QtSc,4230
0ciHYgiBCJR0vpWalvaMKC,bossa nova cover;coverchill,Taryn Szpilman,40,artist,spotify:artist:0ciHYgiBCJR0vpWalvaMKC,4417
2hrWpLNoJcs1EnWSXvB6JI,australian indie;australian pop,The Rubens,53,artist,spotify:artist:2hrWpLNoJcs1EnWSXvB6JI,192458
4w0tyL7PCu1hTmF90aIwxC,"",DIVMOND,27,artist,spotify:artist:4w0tyL7PCu1hTmF90aIwxC,351
2BeARYDF52QQk5S2zgiVHe,"",Cleopold,37,artist,spotify:artist:2BeARYDF52QQk5S2zgiVHe,9313
761OPuxBQBFh9RyE5a7PC3,"",Snocker,11,artist,spotify:artist:761OPuxBQBFh9RyE5a7PC3,386
4BzCdhJTyTS3gumq9xmymb,electropop;indie poptimism;pop;pop dance;pop edm;tropical house,ayokay,56,artist,spotify:artist:4BzCdhJTyTS3gumq9xmymb,164364
0ijMivCSLUlNYGIhqFXIEZ,"",Alina Renae,42,artist,spotify:artist:0ijMivCSLUlNYGIhqFXIEZ,2448
3SGCwaCfLxx2axpPq9J5LC,"",Bonjah,32,artist,spotify:artist:3SGCwaCfLxx2axpPq9J5LC,15498
5J0iPuLDGWBQYuhwiTJ4LL,"",Lyle M,26,artist,spotify:artist:5J0iPuLDGWBQYuhwiTJ4LL,403
4frHO7KPcfMjhnVdIMJ98c,dancehall;lovers rock;modern reggae;reggae;roots reggae,Tarrus Riley,57,artist,spotify:artist:4frHO7KPcfMjhnVdIMJ98c,340534
7pW29294LS5sGPtCCTszCm,"",Astero,27,artist,spotify:artist:7pW29294LS5sGPtCCTszCm,538
0vM1trmyete4cywLl4eJj3,nu disco,Perseus,27,artist,spotify:artist:0vM1trmyete4cywLl4eJj3,9146
5ektKXWvSR9FjUExrpg1xK,"",Juniper Vale,50,artist,spotify:artist:5ektKXWvSR9FjUExrpg1xK,62593
6db82LZ1WfT971WkCFssLH,"",Trice,23,artist,spotify:artist:6db82LZ1WfT971WkCFssLH,194
5schNIzWdI9gJ1QRK8SBnc,british singer-songwriter;folk-pop;indie folk;neo mellow;stomp and holler,Ben Howard,65,artist,spotify:artist:5schNIzWdI9gJ1QRK8SBnc,1956499
4vc5Jd6VrKpKcsimzyMYFK,"",Frents,28,artist,spotify:artist:4vc5Jd6VrKpKcsimzyMYFK,3632
6Krq8hdYfyQoy1RROpijGi,"",€urocrats,6,artist,spotify:artist:6Krq8hdYfyQoy1RROpijGi,315
49viEfjH2H3YgB52Cj0IZH,idol,Megan Joy,22,artist,spotify:artist:49viEfjH2H3YgB52Cj0IZH,7872
4tZwfgrHOc3mvqYlEYSvVi,electro;filter house,Daft Punk,81,artist,spotify:artist:4tZwfgrHOc3mvqYlEYSvVi,9070775
0CrCKxXekxMpkYfMEf8mca,neo soul;talent show,Rebecca Ferguson,48,artist,spotify:artist:0CrCKxXekxMpkYfMEf8mca,276943
4WfO14YgktUYkdLMrHgTeF,"",TWINSICK,41,artist,spotify:artist:4WfO14YgktUYkdLMrHgTeF,15551
